revision	user	date	chromosome	systematic_id	primary_name	feature_type	added_or_removed	value	db_xref	pombase_reference	pombase_comments
1315	mah79	2013-10-16	I	SPNCRNA.1056		misc_RNA	removed	5174913..5176145			
1315	mah79	2013-10-16	I	SPNCRNA.1057		ncRNA	added	complement(5177805..5178160)			
1315	mah79	2013-10-16	I	SPNCRNA.1057		misc_RNA	removed	complement(5177805..5178160)			
1315	mah79	2013-10-16	I	SPNCRNA.1058		ncRNA	added	complement(5200370..5201855)			
1315	mah79	2013-10-16	I	SPNCRNA.1058		misc_RNA	removed	complement(5200370..5201855)			
1315	mah79	2013-10-16	I	SPNCRNA.1059		ncRNA	added	5200663..5202023			
1315	mah79	2013-10-16	I	SPNCRNA.1059		misc_RNA	removed	5200663..5202023			
1315	mah79	2013-10-16	I	SPNCRNA.1060		ncRNA	added	5219594..5220187			
1315	mah79	2013-10-16	I	SPNCRNA.1060		misc_RNA	removed	5219594..5220187			
1315	mah79	2013-10-16	I	SPNCRNA.1061		ncRNA	added	5224998..5226317			
1315	mah79	2013-10-16	I	SPNCRNA.1061		misc_RNA	removed	5224998..5226317			
1315	mah79	2013-10-16	I	SPNCRNA.1062		ncRNA	added	complement(5230242..5230965)			
1315	mah79	2013-10-16	I	SPNCRNA.1062		misc_RNA	removed	complement(5230242..5230965)			
1315	mah79	2013-10-16	I	SPNCRNA.1063		ncRNA	added	complement(5266525..5269973)			
1315	mah79	2013-10-16	I	SPNCRNA.1063		misc_RNA	removed	complement(5266525..5269973)			
1315	mah79	2013-10-16	I	SPNCRNA.1064		ncRNA	added	5267175..5269088			
1315	mah79	2013-10-16	I	SPNCRNA.1064		misc_RNA	removed	5267175..5269088			
1315	mah79	2013-10-16	I	SPNCRNA.1065		ncRNA	added	complement(5271336..5272361)			
1315	mah79	2013-10-16	I	SPNCRNA.1065		misc_RNA	removed	complement(5271336..5272361)			
1315	mah79	2013-10-16	I	SPNCRNA.1066		ncRNA	added	5276193..5277245			
1315	mah79	2013-10-16	I	SPNCRNA.1066		misc_RNA	removed	5276193..5277245			
1315	mah79	2013-10-16	I	SPNCRNA.1067		ncRNA	added	complement(5292484..5293268)			
1315	mah79	2013-10-16	I	SPNCRNA.1067		misc_RNA	removed	complement(5292484..5293268)			
1315	mah79	2013-10-16	I	SPNCRNA.1068		ncRNA	added	complement(5309027..5311689)			
1315	mah79	2013-10-16	I	SPNCRNA.1068		misc_RNA	removed	complement(5309027..5311689)			
1315	mah79	2013-10-16	I	SPNCRNA.1069		ncRNA	added	5309241..5311409			
1315	mah79	2013-10-16	I	SPNCRNA.1069		misc_RNA	removed	5309241..5311409			
1315	mah79	2013-10-16	I	SPNCRNA.1070		ncRNA	added	5315770..5317020			
1315	mah79	2013-10-16	I	SPNCRNA.1070		misc_RNA	removed	5315770..5317020			
1315	mah79	2013-10-16	I	SPNCRNA.1071		ncRNA	added	complement(5320613..5321854)			
1315	mah79	2013-10-16	I	SPNCRNA.1071		misc_RNA	removed	complement(5320613..5321854)			
1315	mah79	2013-10-16	I	SPNCRNA.1072		ncRNA	added	5326840..5328155			
1315	mah79	2013-10-16	I	SPNCRNA.1072		misc_RNA	removed	5326840..5328155			
1315	mah79	2013-10-16	I	SPNCRNA.1073		ncRNA	added	complement(5328562..5329060)			
1315	mah79	2013-10-16	I	SPNCRNA.1073		misc_RNA	removed	complement(5328562..5329060)			
1315	mah79	2013-10-16	I	SPNCRNA.1074		ncRNA	added	5340572..5342997			
1315	mah79	2013-10-16	I	SPNCRNA.1074		misc_RNA	removed	5340572..5342997			
1315	mah79	2013-10-16	I	SPNCRNA.1075		ncRNA	added	5353770..5354310			
1315	mah79	2013-10-16	I	SPNCRNA.1075		misc_RNA	removed	5353770..5354310			
1315	mah79	2013-10-16	I	SPNCRNA.1076		ncRNA	added	complement(5358774..5359676)			
1315	mah79	2013-10-16	I	SPNCRNA.1076		misc_RNA	removed	complement(5358774..5359676)			
1315	mah79	2013-10-16	I	SPNCRNA.1077		ncRNA	added	5360569..5361844			
1315	mah79	2013-10-16	I	SPNCRNA.1077		misc_RNA	removed	5360569..5361844			
1315	mah79	2013-10-16	I	SPNCRNA.1078		ncRNA	added	5370228..5372083			
1315	mah79	2013-10-16	I	SPNCRNA.1078		misc_RNA	removed	5370228..5372083			
1315	mah79	2013-10-16	I	SPNCRNA.1079		ncRNA	added	5389615..5390903			
1315	mah79	2013-10-16	I	SPNCRNA.1079		misc_RNA	removed	5389615..5390903			
1315	mah79	2013-10-16	I	SPNCRNA.1080		ncRNA	added	complement(5413728..5414935)			
1315	mah79	2013-10-16	I	SPNCRNA.1080		misc_RNA	removed	complement(5413728..5414935)			
1315	mah79	2013-10-16	I	SPNCRNA.1081		ncRNA	added	5416345..5417406			
1315	mah79	2013-10-16	I	SPNCRNA.1081		misc_RNA	removed	5416345..5417406			
1315	mah79	2013-10-16	I	SPNCRNA.1082		ncRNA	added	complement(5423742..5426981)			
1315	mah79	2013-10-16	I	SPNCRNA.1082		misc_RNA	removed	complement(5423742..5426981)			
1315	mah79	2013-10-16	I	SPNCRNA.1083		ncRNA	added	complement(5426978..5428275)			
1315	mah79	2013-10-16	I	SPNCRNA.1083		misc_RNA	removed	complement(5426978..5428275)			
1315	mah79	2013-10-16	I	SPNCRNA.1084		ncRNA	added	5459203..5460261			
1315	mah79	2013-10-16	I	SPNCRNA.1084		misc_RNA	removed	5459203..5460261			
1315	mah79	2013-10-16	I	SPNCRNA.1085		ncRNA	added	5462490..5463916			
1315	mah79	2013-10-16	I	SPNCRNA.1085		misc_RNA	removed	5462490..5463916			
1315	mah79	2013-10-16	I	SPNCRNA.1086		ncRNA	added	complement(5463940..5466070)			
1315	mah79	2013-10-16	I	SPNCRNA.1086		misc_RNA	removed	complement(5463940..5466070)			
1315	mah79	2013-10-16	I	SPNCRNA.1087		ncRNA	added	5472729..5475847			
1315	mah79	2013-10-16	I	SPNCRNA.1087		misc_RNA	removed	5472729..5475847			
1315	mah79	2013-10-16	I	SPNCRNA.1088		ncRNA	added	complement(5478303..5478903)			
1315	mah79	2013-10-16	I	SPNCRNA.1088		misc_RNA	removed	complement(5478303..5478903)			
1315	mah79	2013-10-16	I	SPNCRNA.1089		ncRNA	added	5478367..5479836			
1315	mah79	2013-10-16	I	SPNCRNA.1089		misc_RNA	removed	5478367..5479836			
1315	mah79	2013-10-16	I	SPNCRNA.1090		ncRNA	added	5487525..5488928			
1315	mah79	2013-10-16	I	SPNCRNA.1090		misc_RNA	removed	5487525..5488928			
1315	mah79	2013-10-16	I	SPNCRNA.1091		ncRNA	added	complement(5492628..5494800)			
1315	mah79	2013-10-16	I	SPNCRNA.1091		misc_RNA	removed	complement(5492628..5494800)			
1315	mah79	2013-10-16	I	SPNCRNA.1092		ncRNA	added	5495270..5496597			
1315	mah79	2013-10-16	I	SPNCRNA.1092		misc_RNA	removed	5495270..5496597			
1315	mah79	2013-10-16	I	SPNCRNA.1093		ncRNA	added	5496942..5497837			
1315	mah79	2013-10-16	I	SPNCRNA.1093		misc_RNA	removed	5496942..5497837			
1315	mah79	2013-10-16	I	SPNCRNA.12	prl12	ncRNA	added	4439118..4439451			
1315	mah79	2013-10-16	I	SPNCRNA.12	prl12	misc_RNA	removed	4439118..4439451			
1315	mah79	2013-10-16	I	SPNCRNA.124		ncRNA	added	3558766..3559116			
1315	mah79	2013-10-16	I	SPNCRNA.124		misc_RNA	removed	3558766..3559116			
1315	mah79	2013-10-16	I	SPNCRNA.13	prl13	ncRNA	added	complement(4259371..4259795)			
1315	mah79	2013-10-16	I	SPNCRNA.13	prl13	misc_RNA	removed	complement(4259371..4259795)			
1315	mah79	2013-10-16	I	SPNCRNA.130	omt3	ncRNA	added	4516070..4517070			
1315	mah79	2013-10-16	I	SPNCRNA.130	omt3	misc_RNA	removed	4516070..4517070			
1315	mah79	2013-10-16	I	SPNCRNA.136		ncRNA	added	40795..41489			
1315	mah79	2013-10-16	I	SPNCRNA.136		misc_RNA	removed	40795..41489			
1315	mah79	2013-10-16	I	SPNCRNA.137		ncRNA	added	71030..71470			
1315	mah79	2013-10-16	I	SPNCRNA.137		misc_RNA	removed	71030..71470			
1315	mah79	2013-10-16	I	SPNCRNA.138		ncRNA	added	79209..79317			
1315	mah79	2013-10-16	I	SPNCRNA.138		misc_RNA	removed	79209..79317			
1315	mah79	2013-10-16	I	SPNCRNA.139		ncRNA	added	90868..91753			
1315	mah79	2013-10-16	I	SPNCRNA.139		misc_RNA	removed	90868..91753			
1315	mah79	2013-10-16	I	SPNCRNA.14	prl14	ncRNA	added	3190456..3191217			
1315	mah79	2013-10-16	I	SPNCRNA.14	prl14	misc_RNA	removed	3190456..3191217			
1315	mah79	2013-10-16	I	SPNCRNA.141		ncRNA	added	175923..176736			
1315	mah79	2013-10-16	I	SPNCRNA.141		misc_RNA	removed	175923..176736			
1315	mah79	2013-10-16	I	SPNCRNA.142		ncRNA	added	213841..214818			
1315	mah79	2013-10-16	I	SPNCRNA.142		misc_RNA	removed	213841..214818			
1315	mah79	2013-10-16	I	SPNCRNA.143		ncRNA	added	236819..236928			
1315	mah79	2013-10-16	I	SPNCRNA.143		misc_RNA	removed	236819..236928			
1315	mah79	2013-10-16	I	SPNCRNA.144		ncRNA	added	238509..238898			
1315	mah79	2013-10-16	I	SPNCRNA.144		misc_RNA	removed	238509..238898			
1315	mah79	2013-10-16	I	SPNCRNA.145		ncRNA	added	239730..240571			
1315	mah79	2013-10-16	I	SPNCRNA.145		misc_RNA	removed	239730..240571			
1315	mah79	2013-10-16	I	SPNCRNA.147		ncRNA	added	135569..135926			
1315	mah79	2013-10-16	I	SPNCRNA.147		misc_RNA	removed	135569..135926			
1315	mah79	2013-10-16	I	SPNCRNA.148		ncRNA	added	294010..294228			
1315	mah79	2013-10-16	I	SPNCRNA.148		misc_RNA	removed	294010..294228			
1315	mah79	2013-10-16	I	SPNCRNA.154		ncRNA	added	555300..556109			
1315	mah79	2013-10-16	I	SPNCRNA.154		misc_RNA	removed	555300..556109			
1315	mah79	2013-10-16	I	SPNCRNA.155		ncRNA	added	577199..578150			
1315	mah79	2013-10-16	I	SPNCRNA.155		misc_RNA	removed	577199..578150			
1315	mah79	2013-10-16	I	SPNCRNA.156		ncRNA	added	597723..598290			
1315	mah79	2013-10-16	I	SPNCRNA.156		misc_RNA	removed	597723..598290			
1315	mah79	2013-10-16	I	SPNCRNA.158		ncRNA	added	678585..679442			
1315	mah79	2013-10-16	I	SPNCRNA.158		misc_RNA	removed	678585..679442			
1315	mah79	2013-10-16	I	SPNCRNA.159		ncRNA	added	join(776272..776539,776589..776758,776829..777066)			
1315	mah79	2013-10-16	I	SPNCRNA.159		misc_RNA	removed	join(776272..776539,776589..776758,776829..777066)			
1315	mah79	2013-10-16	I	SPNCRNA.160		ncRNA	added	934056..934503			
1315	mah79	2013-10-16	I	SPNCRNA.160		misc_RNA	removed	934056..934503			
1315	mah79	2013-10-16	I	SPNCRNA.163		ncRNA	added	998045..998413			
1315	mah79	2013-10-16	I	SPNCRNA.163		misc_RNA	removed	998045..998413			
1315	mah79	2013-10-16	I	SPNCRNA.164		ncRNA	added	1005499..1005710			
1315	mah79	2013-10-16	I	SPNCRNA.164		misc_RNA	removed	1005499..1005710			
1315	mah79	2013-10-16	I	SPNCRNA.166		ncRNA	added	1063021..1063448			
1315	mah79	2013-10-16	I	SPNCRNA.166		misc_RNA	removed	1063021..1063448			
1315	mah79	2013-10-16	I	SPNCRNA.168		ncRNA	added	1189967..1190942			
1315	mah79	2013-10-16	I	SPNCRNA.168		misc_RNA	removed	1189967..1190942			
1315	mah79	2013-10-16	I	SPNCRNA.169		ncRNA	added	1305861..1306249			
1315	mah79	2013-10-16	I	SPNCRNA.169		misc_RNA	removed	1305861..1306249			
1315	mah79	2013-10-16	I	SPNCRNA.171		ncRNA	added	1481491..1481827			
1315	mah79	2013-10-16	I	SPNCRNA.171		misc_RNA	removed	1481491..1481827			
1315	mah79	2013-10-16	I	SPNCRNA.173		ncRNA	added	1512457..1512674			
1315	mah79	2013-10-16	I	SPNCRNA.173		misc_RNA	removed	1512457..1512674			
1315	mah79	2013-10-16	I	SPNCRNA.174		ncRNA	added	1526345..1527075			
1315	mah79	2013-10-16	I	SPNCRNA.174		misc_RNA	removed	1526345..1527075			
1315	mah79	2013-10-16	I	SPNCRNA.175		ncRNA	added	1573772..1574466			
1315	mah79	2013-10-16	I	SPNCRNA.175		misc_RNA	removed	1573772..1574466			
1315	mah79	2013-10-16	I	SPNCRNA.177		ncRNA	added	1701860..1702271			
1315	mah79	2013-10-16	I	SPNCRNA.177		misc_RNA	removed	1701860..1702271			
1315	mah79	2013-10-16	I	SPNCRNA.178		ncRNA	added	1844130..1845339			
1315	mah79	2013-10-16	I	SPNCRNA.178		misc_RNA	removed	1844130..1845339			
1315	mah79	2013-10-16	I	SPNCRNA.181		ncRNA	added	1861146..1861484			
1315	mah79	2013-10-16	I	SPNCRNA.181		misc_RNA	removed	1861146..1861484			
1315	mah79	2013-10-16	I	SPNCRNA.182		ncRNA	added	1901612..1901982			
1315	mah79	2013-10-16	I	SPNCRNA.182		misc_RNA	removed	1901612..1901982			
1315	mah79	2013-10-16	I	SPNCRNA.184		ncRNA	added	2030502..2030865			
1315	mah79	2013-10-16	I	SPNCRNA.184		misc_RNA	removed	2030502..2030865			
1315	mah79	2013-10-16	I	SPNCRNA.185		ncRNA	added	2041681..2041861			
1315	mah79	2013-10-16	I	SPNCRNA.185		misc_RNA	removed	2041681..2041861			
1315	mah79	2013-10-16	I	SPNCRNA.186		ncRNA	added	2052650..2053768			
1315	mah79	2013-10-16	I	SPNCRNA.186		misc_RNA	removed	2052650..2053768			
1315	mah79	2013-10-16	I	SPNCRNA.187		ncRNA	added	2157794..2158195			
1315	mah79	2013-10-16	I	SPNCRNA.187		misc_RNA	removed	2157794..2158195			
1315	mah79	2013-10-16	I	SPNCRNA.188		ncRNA	added	2228049..2228781			
1315	mah79	2013-10-16	I	SPNCRNA.188		misc_RNA	removed	2228049..2228781			
1315	mah79	2013-10-16	I	SPNCRNA.189		ncRNA	added	2248603..2249009			
1315	mah79	2013-10-16	I	SPNCRNA.189		misc_RNA	removed	2248603..2249009			
1315	mah79	2013-10-16	I	SPNCRNA.19	prl19	ncRNA	added	51158..51583			
1315	mah79	2013-10-16	I	SPNCRNA.19	prl19	misc_RNA	removed	51158..51583			
1315	mah79	2013-10-16	I	SPNCRNA.190		ncRNA	added	2303557..2304248			
1315	mah79	2013-10-16	I	SPNCRNA.190		misc_RNA	removed	2303557..2304248			
1315	mah79	2013-10-16	I	SPNCRNA.192		ncRNA	added	2370710..2371361			
1315	mah79	2013-10-16	I	SPNCRNA.192		misc_RNA	removed	2370710..2371361			
1315	mah79	2013-10-16	I	SPNCRNA.194		ncRNA	added	2424735..2425515			
1315	mah79	2013-10-16	I	SPNCRNA.194		misc_RNA	removed	2424735..2425515			
1315	mah79	2013-10-16	I	SPNCRNA.195		ncRNA	added	2438820..2439389			
1315	mah79	2013-10-16	I	SPNCRNA.195		misc_RNA	removed	2438820..2439389			
1315	mah79	2013-10-16	I	SPNCRNA.197		ncRNA	added	2519010..2521358			
1315	mah79	2013-10-16	I	SPNCRNA.197		misc_RNA	removed	2519010..2521358			
1315	mah79	2013-10-16	I	SPNCRNA.198		ncRNA	added	2703965..2704030			
1315	mah79	2013-10-16	I	SPNCRNA.198		misc_RNA	removed	2703965..2704030			
1315	mah79	2013-10-16	I	SPNCRNA.199		ncRNA	added	2597443..2597985			
1315	mah79	2013-10-16	I	SPNCRNA.199		misc_RNA	removed	2597443..2597985			
1315	mah79	2013-10-16	I	SPNCRNA.200		ncRNA	added	2663415..2664052			
1315	mah79	2013-10-16	I	SPNCRNA.200		misc_RNA	removed	2663415..2664052			
1315	mah79	2013-10-16	I	SPNCRNA.201		ncRNA	added	2667490..2667719			
1315	mah79	2013-10-16	I	SPNCRNA.201		misc_RNA	removed	2667490..2667719			
1315	mah79	2013-10-16	I	SPNCRNA.202		ncRNA	added	2694347..2694522			
1315	mah79	2013-10-16	I	SPNCRNA.202		misc_RNA	removed	2694347..2694522			
1315	mah79	2013-10-16	I	SPNCRNA.204		ncRNA	added	2726058..2726682			
1315	mah79	2013-10-16	I	SPNCRNA.204		misc_RNA	removed	2726058..2726682			
1315	mah79	2013-10-16	I	SPNCRNA.205		ncRNA	added	2738681..2740459			
1315	mah79	2013-10-16	I	SPNCRNA.205		misc_RNA	removed	2738681..2740459			
1315	mah79	2013-10-16	I	SPNCRNA.208		ncRNA	added	2802514..2802681			
1315	mah79	2013-10-16	I	SPNCRNA.208		misc_RNA	removed	2802514..2802681			
1315	mah79	2013-10-16	I	SPNCRNA.209		ncRNA	added	2910333..2910975			
1315	mah79	2013-10-16	I	SPNCRNA.209		misc_RNA	removed	2910333..2910975			
1315	mah79	2013-10-16	I	SPNCRNA.21	prl21	ncRNA	added	complement(5454229..5454498)			
1315	mah79	2013-10-16	I	SPNCRNA.21	prl21	misc_RNA	removed	complement(5454229..5454498)			
1315	mah79	2013-10-16	I	SPNCRNA.210		ncRNA	added	2959156..2959658			
1315	mah79	2013-10-16	I	SPNCRNA.210		misc_RNA	removed	2959156..2959658			
1315	mah79	2013-10-16	I	SPNCRNA.212		ncRNA	added	3060292..3061152			
1315	mah79	2013-10-16	I	SPNCRNA.212		misc_RNA	removed	3060292..3061152			
1315	mah79	2013-10-16	I	SPNCRNA.213		ncRNA	added	3076914..3077076			
1315	mah79	2013-10-16	I	SPNCRNA.213		misc_RNA	removed	3076914..3077076			
1315	mah79	2013-10-16	I	SPNCRNA.214	ter1	ncRNA	added	complement(3084610..3086022)			
1315	mah79	2013-10-16	I	SPNCRNA.214	ter1	misc_RNA	removed	complement(3084610..3086022)			
1315	mah79	2013-10-16	I	SPNCRNA.215		ncRNA	added	3086472..3086930			
1315	mah79	2013-10-16	I	SPNCRNA.215		misc_RNA	removed	3086472..3086930			
1315	mah79	2013-10-16	I	SPNCRNA.216		ncRNA	added	3149910..3150625			
1315	mah79	2013-10-16	I	SPNCRNA.216		misc_RNA	removed	3149910..3150625			
1315	mah79	2013-10-16	I	SPNCRNA.217		ncRNA	added	3158482..3159120			
1315	mah79	2013-10-16	I	SPNCRNA.217		misc_RNA	removed	3158482..3159120			
1315	mah79	2013-10-16	I	SPNCRNA.218		ncRNA	added	3165556..3166062			
1315	mah79	2013-10-16	I	SPNCRNA.218		misc_RNA	removed	3165556..3166062			
1315	mah79	2013-10-16	I	SPNCRNA.219		ncRNA	added	3178807..3179222			
1315	mah79	2013-10-16	I	SPNCRNA.219		misc_RNA	removed	3178807..3179222			
1315	mah79	2013-10-16	I	SPNCRNA.220		ncRNA	added	1015475..1015830			
1315	mah79	2013-10-16	I	SPNCRNA.220		misc_RNA	removed	1015475..1015830			
1315	mah79	2013-10-16	I	SPNCRNA.222		ncRNA	added	3497897..3498505			
1315	mah79	2013-10-16	I	SPNCRNA.222		misc_RNA	removed	3497897..3498505			
1315	mah79	2013-10-16	I	SPNCRNA.226		ncRNA	added	3592235..3592483			
1315	mah79	2013-10-16	I	SPNCRNA.226		misc_RNA	removed	3592235..3592483			
1315	mah79	2013-10-16	I	SPNCRNA.227		ncRNA	added	3610148..3611124			
1315	mah79	2013-10-16	I	SPNCRNA.227		misc_RNA	removed	3610148..3611124			
1315	mah79	2013-10-16	I	SPNCRNA.228		ncRNA	added	3659524..3660197			
1315	mah79	2013-10-16	I	SPNCRNA.228		misc_RNA	removed	3659524..3660197			
1315	mah79	2013-10-16	I	SPNCRNA.229		ncRNA	added	3710909..3711379			
1315	mah79	2013-10-16	I	SPNCRNA.229		misc_RNA	removed	3710909..3711379			
1315	mah79	2013-10-16	I	SPNCRNA.230		ncRNA	added	3753730..3754811			
1315	mah79	2013-10-16	I	SPNCRNA.230		misc_RNA	removed	3753730..3754811			
1315	mah79	2013-10-16	I	SPNCRNA.231		ncRNA	added	3761023..3762114			
1315	mah79	2013-10-16	I	SPNCRNA.231		misc_RNA	removed	3761023..3762114			
1315	mah79	2013-10-16	I	SPNCRNA.232		ncRNA	added	3762865..3763969			
1315	mah79	2013-10-16	I	SPNCRNA.232		misc_RNA	removed	3762865..3763969			
1315	mah79	2013-10-16	I	SPNCRNA.233		ncRNA	added	3769525..3770016			
1315	mah79	2013-10-16	I	SPNCRNA.233		misc_RNA	removed	3769525..3770016			
1315	mah79	2013-10-16	I	SPNCRNA.234		ncRNA	added	3786105..3787136			
1315	mah79	2013-10-16	I	SPNCRNA.234		misc_RNA	removed	3786105..3787136			
1315	mah79	2013-10-16	I	SPNCRNA.236		ncRNA	added	3846893..3847670			
1315	mah79	2013-10-16	I	SPNCRNA.236		misc_RNA	removed	3846893..3847670			
1315	mah79	2013-10-16	I	SPNCRNA.237		ncRNA	added	3863704..3864395			
1315	mah79	2013-10-16	I	SPNCRNA.237		misc_RNA	removed	3863704..3864395			
1315	mah79	2013-10-16	I	SPNCRNA.239		ncRNA	added	3951825..3952600			
1315	mah79	2013-10-16	I	SPNCRNA.239		misc_RNA	removed	3951825..3952600			
1315	mah79	2013-10-16	I	SPNCRNA.240		ncRNA	added	3953281..3953856			
1315	mah79	2013-10-16	I	SPNCRNA.240		misc_RNA	removed	3953281..3953856			
1315	mah79	2013-10-16	I	SPNCRNA.242		ncRNA	added	4154360..4154694			
1315	mah79	2013-10-16	I	SPNCRNA.242		misc_RNA	removed	4154360..4154694			
1315	mah79	2013-10-16	I	SPNCRNA.243		ncRNA	added	4231812..4232976			
1315	mah79	2013-10-16	I	SPNCRNA.243		misc_RNA	removed	4231812..4232976			
1315	mah79	2013-10-16	I	SPNCRNA.244		ncRNA	added	4360504..4362103			
1315	mah79	2013-10-16	I	SPNCRNA.244		misc_RNA	removed	4360504..4362103			
1315	mah79	2013-10-16	I	SPNCRNA.246		ncRNA	added	4400686..4401605			
1315	mah79	2013-10-16	I	SPNCRNA.246		misc_RNA	removed	4400686..4401605			
1315	mah79	2013-10-16	I	SPNCRNA.247		ncRNA	added	4429023..4429505			
1315	mah79	2013-10-16	I	SPNCRNA.247		misc_RNA	removed	4429023..4429505			
1315	mah79	2013-10-16	I	SPNCRNA.248		ncRNA	added	4531070..4531631			
1315	mah79	2013-10-16	I	SPNCRNA.248		misc_RNA	removed	4531070..4531631			
1315	mah79	2013-10-16	I	SPNCRNA.249		ncRNA	added	4565700..4566208			
1315	mah79	2013-10-16	I	SPNCRNA.249		misc_RNA	removed	4565700..4566208			
1315	mah79	2013-10-16	I	SPNCRNA.252		ncRNA	added	4715734..4716187			
1315	mah79	2013-10-16	I	SPNCRNA.252		misc_RNA	removed	4715734..4716187			
1315	mah79	2013-10-16	I	SPNCRNA.253		ncRNA	added	complement(4787154..4787928)			
1315	mah79	2013-10-16	I	SPNCRNA.253		misc_RNA	removed	complement(4787154..4787928)			
1315	mah79	2013-10-16	I	SPNCRNA.254		ncRNA	added	4869147..4870212			
1315	mah79	2013-10-16	I	SPNCRNA.254		misc_RNA	removed	4869147..4870212			
1315	mah79	2013-10-16	I	SPNCRNA.255		ncRNA	added	4881385..4881949			
1315	mah79	2013-10-16	I	SPNCRNA.255		misc_RNA	removed	4881385..4881949			
1315	mah79	2013-10-16	I	SPNCRNA.256		ncRNA	added	4962521..4963013			
1315	mah79	2013-10-16	I	SPNCRNA.256		misc_RNA	removed	4962521..4963013			
1315	mah79	2013-10-16	I	SPNCRNA.257		ncRNA	added	4994799..4995315			
1315	mah79	2013-10-16	I	SPNCRNA.257		misc_RNA	removed	4994799..4995315			
1315	mah79	2013-10-16	I	SPNCRNA.258		ncRNA	added	5018722..5019072			
1315	mah79	2013-10-16	I	SPNCRNA.258		misc_RNA	removed	5018722..5019072			
1315	mah79	2013-10-16	I	SPNCRNA.260		ncRNA	added	5177861..5178194			
1315	mah79	2013-10-16	I	SPNCRNA.260		misc_RNA	removed	5177861..5178194			
1315	mah79	2013-10-16	I	SPNCRNA.261		ncRNA	added	5252427..5252941			
1315	mah79	2013-10-16	I	SPNCRNA.261		misc_RNA	removed	5252427..5252941			
1315	mah79	2013-10-16	I	SPNCRNA.263		ncRNA	added	5317424..5317575			
1315	mah79	2013-10-16	I	SPNCRNA.263		misc_RNA	removed	5317424..5317575			
1315	mah79	2013-10-16	I	SPNCRNA.264		ncRNA	added	5366784..5367314			
1315	mah79	2013-10-16	I	SPNCRNA.264		misc_RNA	removed	5366784..5367314			
1315	mah79	2013-10-16	I	SPNCRNA.265		ncRNA	added	5387957..5388056			
1315	mah79	2013-10-16	I	SPNCRNA.265		misc_RNA	removed	5387957..5388056			
1315	mah79	2013-10-16	I	SPNCRNA.266		ncRNA	added	5398266..5398698			
1315	mah79	2013-10-16	I	SPNCRNA.266		misc_RNA	removed	5398266..5398698			
1315	mah79	2013-10-16	I	SPNCRNA.267		ncRNA	added	5402653..5403044			
1315	mah79	2013-10-16	I	SPNCRNA.267		misc_RNA	removed	5402653..5403044			
1315	mah79	2013-10-16	I	SPNCRNA.268		ncRNA	added	5411152..5411543			
1315	mah79	2013-10-16	I	SPNCRNA.268		misc_RNA	removed	5411152..5411543			
1315	mah79	2013-10-16	I	SPNCRNA.269		ncRNA	added	5413747..5414846			
1315	mah79	2013-10-16	I	SPNCRNA.269		misc_RNA	removed	5413747..5414846			
1315	mah79	2013-10-16	I	SPNCRNA.27	prl27	ncRNA	added	299464..299610			
1315	mah79	2013-10-16	I	SPNCRNA.27	prl27	misc_RNA	removed	299464..299610			
1315	mah79	2013-10-16	I	SPNCRNA.270		ncRNA	added	5426943..5428044			
1315	mah79	2013-10-16	I	SPNCRNA.270		misc_RNA	removed	5426943..5428044			
1315	mah79	2013-10-16	I	SPNCRNA.271		ncRNA	added	5442521..5442742			
1315	mah79	2013-10-16	I	SPNCRNA.271		misc_RNA	removed	5442521..5442742			
1315	mah79	2013-10-16	I	SPNCRNA.272		ncRNA	added	5442999..5443180			
1315	mah79	2013-10-16	I	SPNCRNA.272		misc_RNA	removed	5442999..5443180			
1315	mah79	2013-10-16	I	SPNCRNA.273		ncRNA	added	5444019..5444123			
1315	mah79	2013-10-16	I	SPNCRNA.273		misc_RNA	removed	5444019..5444123			
1315	mah79	2013-10-16	I	SPNCRNA.274		ncRNA	added	5459453..5459867			
1315	mah79	2013-10-16	I	SPNCRNA.274		misc_RNA	removed	5459453..5459867			
1315	mah79	2013-10-16	I	SPNCRNA.275		ncRNA	added	5465093..5465740			
1315	mah79	2013-10-16	I	SPNCRNA.275		misc_RNA	removed	5465093..5465740			
1315	mah79	2013-10-16	I	SPNCRNA.276		ncRNA	added	complement(5474747..5475378)			
1315	mah79	2013-10-16	I	SPNCRNA.276		misc_RNA	removed	complement(5474747..5475378)			
1315	mah79	2013-10-16	I	SPNCRNA.277		ncRNA	added	5478402..5479098			
1315	mah79	2013-10-16	I	SPNCRNA.277		misc_RNA	removed	5478402..5479098			
1315	mah79	2013-10-16	I	SPNCRNA.278		ncRNA	added	5481585..5482068			
1315	mah79	2013-10-16	I	SPNCRNA.278		misc_RNA	removed	5481585..5482068			
1315	mah79	2013-10-16	I	SPNCRNA.279		ncRNA	added	5504488..5505476			
1315	mah79	2013-10-16	I	SPNCRNA.279		misc_RNA	removed	5504488..5505476			
1315	mah79	2013-10-16	I	SPNCRNA.28	prl28	ncRNA	added	complement(5441748..5442341)			
1315	mah79	2013-10-16	I	SPNCRNA.28	prl28	misc_RNA	removed	complement(5441748..5442341)			
1315	mah79	2013-10-16	I	SPNCRNA.280		ncRNA	added	5516040..5516265			
1315	mah79	2013-10-16	I	SPNCRNA.280		misc_RNA	removed	5516040..5516265			
1315	mah79	2013-10-16	I	SPNCRNA.281		ncRNA	added	5516331..5516951			
